水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度,x_m,y_m
WS095,1,1,224,六蓝水库,水库,7169504,109.2697245,22.9430306,3985.0881682108957,-7251.403682869755
WS095,1,1,225,六蓝水库,水库,7169504,109.2687911,22.9428626,3889.399632880683,-7270.008696373527
WS095,1,1,226,六蓝水库,水库,7169504,109.2677987,22.9428133,3787.662647169901,-7275.468381883969
WS095,1,1,227,六蓝水库,水库,7169504,109.2669565,22.9424575,3701.3235809013645,-7314.871142626347
WS095,1,1,228,六蓝水库,水库,7169504,109.2667848,22.9420228,3683.721565134008,-7363.011615067704
WS095,1,1,229,六蓝水库,水库,7169504,109.2674928,22.9418252,3756.3029696921035,-7384.8946547604055
WS095,1,1,230,六蓝水库,水库,7169504,109.2682385,22.9422896,3832.749231526068,-7333.4650817175825
WS095,1,1,231,六蓝水库,水库,7169504,109.268716,22.9421019,3881.70067315956,-7354.251754542866
WS095,1,1,232,六蓝水库,水库,7169504,109.269408,22.94226,3952.641819987307,-7336.743107906119
WS095,1,1,233,六蓝水库,水库,7169504,109.2699498,22.9422204,4008.1850473742647,-7341.128575375003
WS095,1,1,234,六蓝水库,水库,7169504,109.2703253,22.9425168,4046.679845976966,-7308.304015835951
WS095,1,1,235,六蓝水库,水库,7169504,109.2710764,22.9426551,4123.679694795487,-7292.988102933646
WS095,1,1,236,六蓝水库,水库,7169504,109.2716128,22.9421809,4178.669335197888,-7345.5029684309575
WS095,1,1,237,六蓝水库,水库,7169504,109.2724925,22.9418055,4268.852755521883,-7387.076314081918
WS095,1,1,238,六蓝水库,水库,7169504,109.2735869,22.9408965,4381.046384261999,-7487.742726433517
WS095,1,1,239,六蓝水库,水库,7169504,109.2742092,22.9404914,4444.842158353181,-7532.605172686338
WS095,1,1,240,六蓝水库,水库,7169504,109.2746704,22.940274,4492.122587424254,-7556.680946113481
WS095,1,1,241,六蓝水库,水库,7169504,109.2759258,22.9405408,4620.821309572816,-7527.134412762965
WS095,1,1,242,六蓝水库,水库,7169504,109.2762905,22.9403037,4658.208934209317,-7553.391845511622
WS095,1,1,243,六蓝水库,水库,7169504,109.2748636,22.9400171,4511.928699515263,-7585.1311125965785
WS095,1,1,244,六蓝水库,水库,7169504,109.274134,22.9401159,4437.132947021853,-7574.189592750228
WS095,1,1,245,六蓝水库,水库,7169504,109.2738354,22.9402458,4406.521637132699,-7559.803930522974
WS095,1,1,246,六蓝水库,水库,7169504,109.2737478,22.9402839,4397.541226060242,-7555.584579246063
WS095,1,1,247,六蓝水库,水库,7169504,109.2728573,22.9408174,4306.250631768588,-7496.502586958355
WS095,1,1,248,六蓝水库,水库,7169504,109.2719346,22.9407384,4211.659018794372,-7505.251373070264
WS095,1,1,249,六蓝水库,水库,7169504,109.2712266,22.9405605,4139.0776142377335,-7524.952753441453
WS095,1,1,250,六蓝水库,水库,7169504,109.2698747,22.9410348,4000.4860876531416,-7472.426813531212
WS095,1,1,251,六蓝水库,水库,7169504,109.2696387,22.9408174,3976.2922861337765,-7496.502586958355
WS095,1,1,252,六蓝水库,水库,7169504,109.2698962,22.9404815,4002.690183978252,-7533.701539553362
WS095,1,1,253,六蓝水库,水库,7169504,109.2713338,22.9393551,4150.067341028302,-7658.443725332104
WS095,1,1,254,六蓝水库,水库,7169504,109.2719775,22.9387228,4216.056959834389,-7728.467237466163
WS095,1,1,255,六蓝水库,水库,7169504,109.2727715,22.9375964,4297.454749691469,-7853.209423244905
WS095,1,1,256,六蓝水库,水库,7169504,109.2729431,22.937221,4315.0465138471645,-7894.782768895866
WS095,1,1,257,六蓝水库,水库,7169504,109.273029,22.9363712,4323.852647534489,-7988.893128869998
WS095,1,1,258,六蓝水库,水库,7169504,109.2729646,22.9350275,4317.250610170819,-8137.700013662954
WS095,1,1,259,六蓝水库,水库,7169504,109.2726642,22.9342568,4286.454771287783,-8223.050513112248
WS095,1,1,260,六蓝水库,水库,7169504,109.2723638,22.9339406,4255.658932404748,-8258.067806385741
WS095,1,1,261,六蓝水库,水库,7169504,109.2690808,22.9352251,3919.0985494062656,-8115.816973970253
WS095,1,1,262,六蓝水库,水库,7169504,109.2685658,22.9358574,3866.302753718771,-8045.793461836193
WS095,1,1,263,六蓝水库,水库,7169504,109.2667794,22.9360156,3683.167978150908,-8028.273740786517
WS095,1,1,264,六蓝水库,水库,7169504,109.2666078,22.9357488,3665.5762139952126,-8057.820274137032
WS095,1,1,265,六蓝水库,水库,7169504,109.2660231,22.9358476,3605.635045569695,-8046.878754290682
WS095,1,1,266,六蓝水库,水库,7169504,109.265905,22.9361736,3593.527893199808,-8010.776168562699
WS095,1,1,267,六蓝水库,水库,7169504,109.2658245,22.9368258,3585.275346494128,-7938.548848281269
WS095,1,1,268,六蓝水库,水库,7169504,109.265551,22.9370827,3557.2371909207604,-7910.098681798171
WS095,1,1,269,六蓝水库,水库,7169504,109.2655081,22.9375865,3552.839249882201,-7854.305790112323
WS095,1,1,270,六蓝水库,水库,7169504,109.2644942,22.9375471,3448.898167846308,-7858.669108755348
WS095,1,1,271,六蓝水库,水库,7169504,109.2643654,22.9376656,3435.694093118968,-7845.545929587484
WS095,1,1,272,六蓝水库,水库,7169504,109.2651325,22.9380114,3514.3341996678378,-7807.25061012506
WS095,1,1,273,六蓝水库,水库,7169504,109.2639094,22.9386537,3388.946747810586,-7736.119656711047
WS095,1,1,274,六蓝水库,水库,7169504,109.263652,22.9388809,3362.559101576315,-7710.958590829416
WS095,1,1,275,六蓝水库,水库,7169504,109.2624718,22.9394935,3241.56959075908,-7643.11673801687
WS095,1,1,276,六蓝水库,水库,7169504,109.2619354,22.9401456,3186.579950356679,-7570.900492148368
WS095,1,1,277,六蓝水库,水库,7169504,109.2616296,22.9404321,3155.2305244905433,-7539.172299476734
WS095,1,1,278,六蓝水库,水库,7169504,109.2616779,22.9409162,3160.1820525122034,-7485.561067112005
WS095,1,1,279,六蓝水库,水库,7169504,109.2604977,22.9414695,3039.192541694968,-7424.286341089854
WS095,1,1,280,六蓝水库,水库,7169504,109.2608678,22.9417956,3077.1337533145693,-7388.172680949336
WS095,1,1,281,六蓝水库,水库,7169504,109.2605889,22.9420229,3048.5420107566442,-7363.000540654775
WS095,1,1,282,六蓝水库,水库,7169504,109.2608464,22.9422303,3074.9399086011204,-7340.032208507979
WS095,1,1,283,六蓝水库,水库,7169504,109.2602724,22.9427441,3016.095662533056,-7283.131875541783
WS095,1,1,284,六蓝水库,水库,7169504,109.2597574,22.9432085,2963.2998668441046,-7231.702302498566
WS095,1,1,285,六蓝水库,水库,7169504,109.2587811,22.9434159,2863.2133904738753,-7208.733970351376
WS095,1,1,286,六蓝水库,水库,7169504,109.2586523,22.9436827,2850.0093157465353,-7179.187437001254
WS095,1,1,287,六蓝水库,水库,7169504,109.2591244,22.9437024,2898.407170396927,-7177.005777679741
WS095,1,1,288,六蓝水库,水库,7169504,109.2597788,22.9435444,2965.49371155901,-7194.503349903559
WS095,1,1,289,六蓝水库,水库,7169504,109.2602241,22.9431196,3011.1441345099392,-7241.547455477892
WS095,1,1,290,六蓝水库,水库,7169504,109.2610771,22.942833,3098.590374746133,-7273.286722562457
WS095,1,1,291,六蓝水库,水库,7169504,109.2611736,22.9433566,3108.4831791821616,-7215.3010971417725
WS095,1,1,292,六蓝水库,水库,7169504,109.2610717,22.9437618,3098.0367877630324,-7170.427576476416
WS095,1,1,293,六蓝水库,水库,7169504,109.2605835,22.9439791,3047.988423772087,-7146.362877462202
WS095,1,1,294,六蓝水库,水库,7169504,109.2607981,22.9443545,3069.988380578003,-7104.7895318112405
WS095,1,1,295,六蓝水库,水库,7169504,109.2612273,22.9445126,3113.988294188379,-7087.280885174494
WS095,1,1,296,六蓝水库,水库,7169504,109.2612273,22.9449276,3113.988294188379,-7041.322072054649
WS095,1,1,297,六蓝水库,水库,7169504,109.2612004,22.9460045,3111.230610880168,-6922.061720611815
WS095,1,1,298,六蓝水库,水库,7169504,109.2608196,22.9465676,3072.192476903114,-6859.701702135177
WS095,1,1,299,六蓝水库,水库,7169504,109.2606908,22.9469628,3058.988402175774,-6815.935622749774
WS095,1,1,300,六蓝水库,水库,7169504,109.2604119,22.9473185,3030.3966596163923,-6776.543936420325
WS095,1,1,301,六蓝水库,水库,7169504,109.2600471,22.9475556,2992.998783369687,-6750.2865036716685
WS095,1,1,302,六蓝水库,水库,7169504,109.259575,22.9476149,2944.6009287207517,-6743.719376881272
WS095,1,1,303,六蓝水库,水库,7169504,109.2587167,22.9475161,2856.6113531102055,-6754.660896727623
WS095,1,1,304,六蓝水库,水库,7169504,109.2577082,22.9475161,2753.2238580588696,-6754.660896727623
WS095,1,1,305,六蓝水库,水库,7169504,109.2573863,22.9478125,2720.223922850724,-6721.836337188571
WS095,1,1,306,六蓝水库,水库,7169504,109.2578155,22.9479706,2764.2238364625564,-6704.327690551824
WS095,1,1,307,六蓝水库,水库,7169504,109.2588025,22.9479706,2865.407235188781,-6704.327690551824
WS095,1,1,308,六蓝水库,水库,7169504,109.2597252,22.9480891,2959.9988481629975,-6691.20451138396
WS095,1,1,309,六蓝水库,水库,7169504,109.2601329,22.9483657,3001.7946654482625,-6660.57268557935
WS095,1,1,310,六蓝水库,水库,7169504,109.2581588,22.9493537,2799.417616384151,-6551.157487115843
WS095,1,1,311,六蓝水库,水库,7169504,109.2577511,22.949413,2757.621799097429,-6544.590360325446
WS095,1,1,312,六蓝水库,水库,7169504,109.256013,22.9493537,2579.4385515526833,-6551.157487115843
WS095,1,1,313,六蓝水库,水库,7169504,109.254747,22.9491956,2449.6531586568717,-6568.66613375259
WS095,1,1,314,六蓝水库,水库,7169504,109.2538244,22.9491956,2355.0717972943166,-6568.66613375259
WS095,1,1,315,六蓝水库,水库,7169504,109.2533523,22.9493142,2306.673942645382,-6555.531880171798
WS095,1,1,316,六蓝水库,水库,7169504,109.2519361,22.9502429,2161.4906303073244,-6452.683808498686
WS095,1,1,317,六蓝水库,水库,7169504,109.2517859,22.9506776,2146.092710866535,-6404.543336057329
WS095,1,1,318,六蓝水库,水库,7169504,109.2515498,22.9510332,2121.8886577369653,-6365.162724140416
WS095,1,1,319,六蓝水库,水库,7169504,109.2506915,22.9510332,2033.899082126419,-6365.162724140416
WS095,1,1,320,六蓝水库,水库,7169504,109.2503193,22.9508633,1995.7425866794092,-6383.978151487485
WS095,1,1,321,六蓝水库,水库,7169504,109.2503268,22.9512506,1996.5114574899183,-6341.086950713273
WS095,1,1,322,六蓝水库,水库,7169504,109.2499083,22.9514087,1953.6084662369958,-6323.5783040765255
WS095,1,1,323,六蓝水库,水库,7169504,109.2499191,22.9520311,1954.7156402046533,-6254.651158809884
WS095,1,1,324,六蓝水库,水库,7169504,109.2496133,22.9521793,1923.366214337061,-6238.238879040161
WS095,1,1,325,六蓝水库,水库,7169504,109.2491305,22.9518829,1873.8714373321297,-6271.063438579214
WS095,1,1,326,六蓝水库,水库,7169504,109.2490017,22.9519718,1860.6673626033328,-6261.218285600281
WS095,1,1,327,六蓝水库,水库,7169504,109.2489856,22.9523077,1859.0168532627795,-6224.019333005273
WS095,1,1,328,六蓝水库,水库,7169504,109.2491627,22.9524954,1877.1724560132363,-6203.232660179597
WS095,1,1,329,六蓝水库,水库,7169504,109.2491895,22.9528708,1879.9198877112426,-6161.659314528635
WS095,1,1,330,六蓝水库,水库,7169504,109.2488891,22.953187,1849.1240488282074,-6126.642021255141
WS095,1,1,331,六蓝水库,水库,7169504,109.248299,22.9530881,1788.6292934195897,-6137.594615514421
WS095,1,1,332,六蓝水库,水库,7169504,109.2481381,22.9528115,1772.1344516213474,-6168.226441319031
WS095,1,1,333,六蓝水库,水库,7169504,109.247666,22.9528115,1723.7365969709556,-6168.226441319031
WS095,1,1,334,六蓝水库,水库,7169504,109.2472798,22.9525547,1684.1448760108012,-6196.6655333892
WS095,1,1,335,六蓝水库,水库,7169504,109.2471296,22.9521793,1668.746956568555,-6238.238879040161
WS095,1,1,336,六蓝水库,水库,7169504,109.246679,22.9521793,1622.5531982447305,-6238.238879040161
WS095,1,1,337,六蓝水库,水库,7169504,109.2463142,22.9523769,1585.155321998025,-6216.35583934746
WS095,1,1,338,六蓝水库,水库,7169504,109.2457563,22.9530091,1527.9615852705142,-6146.34340162633
WS095,1,1,339,六蓝水库,水库,7169504,109.2453915,22.953187,1490.5637090238088,-6126.642021255141
WS095,1,1,340,六蓝水库,水库,7169504,109.2445546,22.9534043,1404.7679781281684,-6102.577322240927
WS095,1,1,341,六蓝水库,水库,7169504,109.2443401,22.95376,1382.7782729339137,-6063.185635911479
WS095,1,1,342,六蓝水库,水库,7169504,109.2447478,22.953918,1424.5740902191785,-6045.6880636872675
WS095,1,1,343,六蓝水库,水库,7169504,109.2452627,22.953918,1477.3596342964686,-6045.6880636872675
WS095,1,1,344,六蓝水库,水库,7169504,109.2457563,22.95376,1527.9615852705142,-6063.185635911479
WS095,1,1,345,六蓝水库,水库,7169504,109.2460996,22.9534043,1563.155365192109,-6102.577322240927
WS095,1,1,346,六蓝水库,水库,7169504,109.2465287,22.9532462,1607.14502719228,-6120.0859688776745
WS095,1,1,347,六蓝水库,水库,7169504,109.2474943,22.9532858,1706.1345812050558,-6115.700501408791
WS095,1,1,348,六蓝水库,水库,7169504,109.2480737,22.9539576,1765.5324142576774,-6041.302596218778
WS095,1,1,349,六蓝水库,水库,7169504,109.2485458,22.9540761,1813.9302689066124,-6028.179417050521
WS095,1,1,350,六蓝水库,水库,7169504,109.2486531,22.9544713,1824.9302473088421,-5984.413337665117
WS095,1,1,351,六蓝水库,水库,7169504,109.2474514,22.9549652,1701.7366401664963,-5929.716812846293
WS095,1,1,352,六蓝水库,水库,7169504,109.2465717,22.9551628,1611.553219842501,-5907.833773153591
WS095,1,1,353,六蓝水库,水库,7169504,109.2456919,22.9551826,1521.359547906844,-5905.64103941915
WS095,1,1,354,六蓝水库,水库,7169504,109.2451555,22.9558346,1466.3699075044435,-5833.435867963578
WS095,1,1,355,六蓝水库,水库,7169504,109.2447478,22.9565261,1424.5740902191785,-5756.856303451659
WS095,1,1,356,六蓝水库,水库,7169504,109.2434174,22.9567237,1288.1866599596972,-5734.973263758958
WS095,1,1,357,六蓝水库,水库,7169504,109.2437178,22.9570596,1318.9824988427324,-5697.774311163951
WS095,1,1,358,六蓝水库,水库,7169504,109.2447048,22.9572374,1420.1658975689575,-5678.084005205691
WS095,1,1,359,六蓝水库,水库,7169504,109.2451769,22.9572374,1468.5637522193495,-5678.084005205691
WS095,1,1,360,六蓝水库,水库,7169504,109.2451984,22.9576326,1470.7678485444599,-5634.317925820288
WS095,1,1,361,六蓝水库,水库,7169504,109.24537,22.958008,1488.3596126986981,-5592.744580169327
WS095,1,1,362,六蓝水库,水库,7169504,109.2458421,22.9586995,1536.7574673490901,-5516.165015657408
WS095,1,1,363,六蓝水库,水库,7169504,109.2462927,22.9587193,1582.9512256729147,-5513.972281923359
WS095,1,1,364,六蓝水库,水库,7169504,109.2468077,22.9586007,1635.747021361866,-5527.106535503758
WS095,1,1,365,六蓝水库,水库,7169504,109.2472583,22.9587391,1681.9407796856906,-5511.779548188917
WS095,1,1,366,六蓝水库,水库,7169504,109.2482668,22.9597665,1785.3282747370263,-5398.001031081992
WS095,1,1,367,六蓝水库,水库,7169504,109.250434,22.9606753,2007.5011842819433,-5297.356767556252
WS095,1,1,368,六蓝水库,水库,7169504,109.2497259,22.9611297,1934.909528113643,-5247.034635792988
WS095,1,1,369,六蓝水库,水库,7169504,109.249168,22.9617422,1877.715791386132,-5179.2038573933705
WS095,1,1,370,六蓝水库,水库,7169504,109.2486047,22.9620732,1819.9684676755207,-5142.547551025608
WS095,1,1,371,六蓝水库,水库,7169504,109.2482454,22.9624337,1783.1344300235771,-5102.624292881845
WS095,1,1,372,六蓝水库,水库,7169504,109.2481863,22.9627647,1777.0757280328028,-5065.9679865136895
WS095,1,1,373,六蓝水库,水库,7169504,109.2477894,22.9631648,1736.3870847151954,-5021.659260901042
WS095,1,1,374,六蓝水库,水库,7169504,109.2473871,22.9630017,1695.1448544130308,-5039.721628177963
WS095,1,1,375,六蓝水库,水库,7169504,109.246974,22.9630364,1652.7954501432087,-5035.878806936323
WS095,1,1,376,六蓝水库,水库,7169504,109.2467701,22.9634858,1631.8924156962023,-4986.1103958132335
WS095,1,1,377,六蓝水库,水库,7169504,109.2466038,22.9636241,1614.843986913403,-4970.794482910927
WS095,1,1,378,六蓝水库,水库,7169504,109.2461693,22.9636686,1570.3007379301316,-4965.866369215193
WS095,1,1,379,六蓝水库,水库,7169504,109.2459923,22.9635006,1552.1553867898795,-4984.471382718964
WS095,1,1,380,六蓝水库,水库,7169504,109.2460996,22.9631055,1563.155365192109,-5028.2263876914385
WS095,1,1,381,六蓝水库,水库,7169504,109.2464429,22.9627351,1598.3491451151608,-5069.24601270262
WS095,1,1,382,六蓝水库,水库,7169504,109.2468667,22.9625374,1641.7954717409789,-5091.14012680825
WS095,1,1,383,六蓝水库,水库,7169504,109.2468721,22.9623794,1642.3490587255362,-5108.637699032068
WS095,1,1,384,六蓝水库,水库,7169504,109.2466843,22.9622164,1623.0965336176264,-5126.688991896059
WS095,1,1,385,六蓝水库,水库,7169504,109.2463571,22.9621522,1589.5532630365847,-5133.798764913699
WS095,1,1,386,六蓝水库,水库,7169504,109.2458475,22.9623399,1537.3110543321905,-5113.012092088023
WS095,1,1,387,六蓝水库,水库,7169504,109.2453808,22.9623893,1489.4667866678126,-5107.54133216465
WS095,1,1,388,六蓝水库,水库,7169504,109.2452842,22.9624338,1479.563730621579,-5102.613218468916
WS095,1,1,389,六蓝水库,水库,7169504,109.246062,22.9624881,1559.300759526445,-5096.5998123183
WS095,1,1,390,六蓝水库,水库,7169504,109.2460352,22.9626313,1556.553327828439,-5080.74125318875
WS095,1,1,391,六蓝水库,水库,7169504,109.2457777,22.9629672,1530.15542998542,-5043.542300593744
WS095,1,1,392,六蓝水库,水库,7169504,109.2458045,22.9634858,1532.9028616834262,-4986.1103958132335
WS095,1,1,393,六蓝水库,水库,7169504,109.2455471,22.9638069,1506.5152154491552,-4950.550456312495
WS095,1,1,394,六蓝水库,水库,7169504,109.245252,22.9638415,1476.2627119390156,-4946.718709483785
WS095,1,1,395,六蓝水库,水库,7169504,109.2454559,22.9641971,1497.1657463874787,-4907.338097567265
WS095,1,1,396,六蓝水库,水库,7169504,109.2454452,22.9646614,1496.0688240314828,-4855.919598936977
WS095,1,1,397,六蓝水库,水库,7169504,109.2455632,22.9650319,1508.1657247911653,-4814.888899513261
WS095,1,1,398,六蓝水库,水库,7169504,109.2459065,22.9651997,1543.35950471276,-4796.3060348349545
WS095,1,1,399,六蓝水库,水库,7169504,109.2464215,22.9651207,1596.1553004002549,-4805.054820946863
WS095,1,1,400,六蓝水库,水库,7169504,109.2466897,22.9652294,1623.6501206021835,-4793.016934233488
WS095,1,1,401,六蓝水库,水库,7169504,109.2468077,22.9649528,1635.747021361866,-4823.648760038099
WS095,1,1,402,六蓝水库,水库,7169504,109.2470491,22.9648194,1660.4944098643316,-4838.4220267131595
